sentence,head,tail,head_offset,tail_offset,head_type,tail_type
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,线性表,队列,8,27,CON,CON
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,线性表,队列,8,34,CON,CON
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,线性表,队列,8,0,CON,CON
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,队列,队列,27,34,CON,CON
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,队列,队列,27,0,CON,CON
队列是一种特殊的线性表，其核心性质是先进先出，即先进入队列的元素先出队列,队列,队列,34,0,CON,CON
叶子节点是树结构中没有子节点的节点,叶子节点,子节点,0,11,CON,CON
数据逻辑结构指数据元素间抽象的逻辑关系,数据元素,逻辑结构,7,2,CON,CON
堆是一种完全二叉树，父节点键值大于或小于子节点,父节点,子节点,10,20,CON,CON
堆是一种完全二叉树，父节点键值大于或小于子节点,父节点,完全二叉树,10,4,CON,CON
堆是一种完全二叉树，父节点键值大于或小于子节点,子节点,完全二叉树,20,4,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,5,39,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,5,14,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,5,26,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,39,14,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,39,26,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构，顶点集合中的元素称为顶点，关系集合中的元素为边，边是顶点的无序对或有序对用于表示,集合,集合,14,26,CON,CON
图是由顶点集合及顶点间的关系集合组成的数据结构,集合,集合,14,5,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,查找,47,27,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,遍历,47,53,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,47,18,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,47,58,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,47,6,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,顺序查找,47,0,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,遍历,27,53,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,27,18,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,27,58,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,线性表,27,6,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,查找,顺序查找,27,0,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,遍历,线性表,53,18,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,遍历,线性表,53,58,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,遍历,线性表,53,6,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,遍历,顺序查找,53,0,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,线性表,18,58,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,线性表,18,6,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,顺序查找,18,0,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,线性表,58,6,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,顺序查找,58,0,CON,CON
顺序查找是从线性表的一端开始，依次将线性表中的元素与要查找的关键字进行比较，若找到相等的元素则查找成功，若遍历完整个线性表都,线性表,顺序查找,6,0,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,头节点,11,21,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,遍历,11,50,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,链表,11,54,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,指针,11,15,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,链表,11,37,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,尾节点,循环链表,11,0,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,头节点,遍历,21,50,CON,CON
循环链表的核心性质是表尾节点的指针域指向表头节点从而形成一个环形结构使得从链表中的任意节点出发都可以遍历整个链表,头节点,链表,21,54,CON,CON
