sentence,relation,head,tail,head_offset,tail_offset
简单排序是对数据序列进行排序的方法，其核心性质包括比较元素大小并根据比较结果交换元素位置以逐步将序列调整为有序状态,belg,简单排序,排序,0,12
数据的逻辑结构的核心性质是数据元素之间的逻辑关系，它独立于数据的存储方式，并且决定了数据在计算机中的组织和处理方式,rely,逻辑结构,数据元素,3,13
回溯法是一种通过逐步构建问题的解，并在发现当前部分解无法导致可行完整解时进行回溯以重新选择路径来求解问题的算法策略,rely,回溯法,路径,0,45
邻接表是一种用于表示图的数据结构，它由顶点表和边表组成，顶点表中存储图的顶点信息，边表中存储与每个顶点相邻接的顶点,rely,邻接表,图的顶点,0,34
操作效率是指在数据结构的各种操作中，衡量完成特定操作所花费时间或资源的多少以及与其他相关操作效率对比情况的一种指标,none,操作效率,操作效率,0,44
选择排序每一趟从待排序的数据元素中选出最小（或最大）的一个元素，存放在序列的起始位置，直到全部待排序的数据元素排完,belg,选择排序,排序,0,9
数据的逻辑结构是指数据元素之间的逻辑关系，它独立于数据的存储结构，且与数据的运算无关，仅关注数据元素之间的关联方式,rely,逻辑结构,数据元素,3,9
穷举法是对问题所有可能的情况进行逐一列举和检验，以找出满足条件的解，其核心性质是通过全面遍历所有可能情况来求解问题,rely,穷举法,遍历,0,44
平衡二叉树是一种二叉排序树，其每个结点的左子树和右子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,b-belg,平衡二叉树,排序,0,10
堆排序是利用堆这种数据结构所具有的父节点大于或等于（大顶堆）或小于或等于（小顶堆）其子节点的性质，将待排序数组构建,rely,堆排序,堆,0,6
堆排序是利用堆这种数据结构所设计的一种排序算法，它将待排序数组构建成一个堆，通过不断取出堆顶元素并调整堆来实现排序,rely,堆排序,堆,0,6
树的核心特征是具有一个根节点，且根节点有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，形成层次分明,none,根节点,根节点,11,16
邻接矩阵是表示图的一种方式，其特点的核心性质为对于一个具有n个顶点的图，邻接矩阵是一个n×n的方阵，矩阵中元素的值,syno,邻接矩阵,邻接矩阵,0,36
图由顶点集合及顶点间的关系集合组成，顶点间通过边相连，边可以具有方向形成有向图，也可以无方向形成无向图，图可用于表示,none,集合,集合,4,13
根节点是树结构中的起始节点，没有父节点，是整个树结构的顶端节点，它处于树的最上层，是树中所有其他节点的祖先，从根节点,none,根节点,父节点,0,16
抽象数据类型是指一个数学模型以及定义在该模型上的一组操作，它强调数据的逻辑结构和操作的语义，而不依赖于具体的实现细节,none,抽象数据类型,逻辑结构,0,35
平衡二叉树是一种二叉排序树，其中每个节点的左子树和右子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,b-belg,平衡二叉树,排序,0,10
二叉搜索树是一种二叉树，其每个节点的左子树中的所有节点的值都小于该节点的值，且右子树中的所有节点的值都大于该节点的值,b-belg,二叉搜索树,二叉树,0,8
树是一种非线性数据结构，它有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,none,根节点,根节点,16,20
邻接矩阵是表示图的一种方式，其特点的核心性质为对于有向图或无向图，矩阵中的元素表示对应顶点之间是否存在边，若存在则为,none,邻接矩阵,有向图,0,25
平衡二叉树是一种二叉排序树，其中每个节点的左子树和右子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,b-belg,平衡二叉树,排序,0,10
加权图是一种图结构，其中每条边都被赋予一个权重值，权重值用于表示边的某种属性或代价，图中的顶点通过带权重的边相互连接,b-belg,加权图,图,0,6
树中从根节点到最远叶子节点的最长路径上的节点数就是树的深度树中每个节点的深度是其到根节点路径上的节点数总和根节点深度,none,根节点,叶子节点,3,9
选择排序是每一趟从待排序的数据元素中选出最小（或最大）的一个元素，存放在序列的起始位置，直到全部待排序的数据元素排完,belg,选择排序,排序,0,10
平衡二叉树是一种二叉排序树，其中每个节点的左子树和右子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,b-belg,平衡二叉树,排序,0,10
树的高度是从根节点开始，到最远叶子节点所经过的最长路径上的边数或节点数（取决于具体定义方式），其核心特征为体现从根到,rely,树的高度,根节点,0,6
平衡二叉树是一种二叉排序树，其中每个节点的左子树和右子树的高度差的绝对值不超过1，并且左右两个子树都是一棵平衡二叉树,b-belg,平衡二叉树,排序,0,10
二叉树每个节点最多有两棵子树，并且子树有左右之分，其次序不能颠倒，它可以为空树，空树没有任何节点，非空二叉树由根节点,belg,二叉树,子树,0,12
堆排序的核心性质是堆中每个节点的值都大于或等于其子节点的值（大顶堆）或小于或等于其子节点的值（小顶堆），并且堆是一种,rely,堆排序,堆,0,54
二分查找是一种在有序数组中通过不断将区间缩小一半来快速定位目标元素的查找算法其特点是查找效率高平均时间复杂度为对数级,rely,二分查找,数组,0,10
子节点是树结构或图结构中直接连接到某个父节点的节点，其特点的核心特征包括：在层次结构中处于父节点的下一层级，与父节点,belg,子节点,父节点,0,19
邻接矩阵是用来表示图的一种矩阵，其中行和列对应图的顶点，矩阵元素的值表示对应顶点之间是否有边相连，若有边相连则值为1,rely,邻接矩阵,图的顶点,0,23
加权图的核心性质是图中每条边都被赋予一个权重值，该权重值用于表示边的某种属性或代价等，不同边的权重值可不同，基于这些,rely,加权图,边的权重,0,45
邻接矩阵是用一个二维数组来表示图中顶点之间邻接关系的矩阵，其中矩阵元素的值表示对应顶点之间是否有边相连及边的相关信息,rely,邻接矩阵,数组,0,10
线性表是具有相同数据类型的n个数据元素的有限序列，有唯一的表头元素、唯一的表尾元素，且除表头和表尾元素外每个元素有且,b-belg,线性表,数据类型,0,8
树的高度是从根节点开始，到最远叶子节点经过的最长简单路径上的边数，其核心特征为是从根节点到叶子节点最长路径的边数衡量,rely,树的高度,根节点,0,6
选择排序是每一趟从待排序的数据元素中选出最小（或最大）的一个元素，存放在序列的起始位置，直到全部待排序的数据元素排完,belg,选择排序,排序,0,10
顺序查找的核心性质是从数据序列的第一个元素开始，依次逐个与要查找的关键字进行比较，直到找到匹配的元素或遍历完整个序列,belg,顺序查找,查找,0,30
邻接矩阵是表示图的一种方式，其特点的核心性质包括对于有向图，矩阵中元素若表示从顶点i到顶点j有边，则对应位置为1否则,rely,邻接矩阵,有向图,0,26
单链表是一种链式存储的线性表，每个节点包含数据域和指针域，指针域指向下一个节点，通过头节点可依次访问链表中的各个节点,b-belg,单链表,线性表,0,11
回溯法基础的特点是在包含问题的所有解的解空间树中，按照深度优先搜索策略，从根节点出发搜索解空间树，当探索到某一节点时,rely,回溯法,深度优先搜索,0,27
